Brand,Model_Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage_kmpl,Mileage_km/kg,Power_m,Engine_m
Honda,Amaze,Mumbai,2016,17362,Petrol,Manual,1,5.0,5.65,18.0,0.0,86.7,1198.0
Hyundai,i20,Kochi,2016,49716,Diesel,Manual,1,5.0,6.2,21.19,0.0,88.73,1396.0
Maruti,Celerio,Delhi,2014,48000,Petrol,Manual,1,5.0,3.25,23.1,0.0,67.04,998.0
Audi,A4,Kolkata,2009,46000,Diesel,Automatic,1,5.0,8.5,16.55,0.0,147.51,1968.0
Hyundai,Verna,Bangalore,2016,79000,Diesel,Manual,1,5.0,7.25,24.8,0.0,88.7,1396.0
Renault,Fluence,Pune,2013,57000,Diesel,Manual,1,5.0,4.61,21.8,0.0,78.0,1461.0
Volkswagen,Polo,Delhi,2016,29754,Petrol,Manual,1,5.0,5.3,16.2,0.0,74.0,1199.0
Tata,Indigo,Ahmedabad,2012,50123,Diesel,Manual,1,5.0,1.9,17.0,0.0,70.0,1405.0
Hyundai,i10,Kochi,2012,57184,Petrol,Manual,1,5.0,3.09,20.36,0.0,78.9,1197.0
BMW,7,Mumbai,2007,75000,Diesel,Automatic,2,5.0,9.5,16.46,0.0,258.0,2993.0
Hyundai,Creta,Mumbai,2015,26000,Diesel,Automatic,1,5.0,12.65,17.01,0.0,126.2,1582.0
Hyundai,Grand,Delhi,2016,22129,Petrol,Manual,1,5.0,4.25,18.9,0.0,82.0,1197.0
Maruti,Ritz,Hyderabad,2011,127887,Diesel,Manual,1,5.0,2.95,21.1,0.0,73.9,1248.0
Mahindra,Scorpio,Hyderabad,2006,92000,Diesel,Manual,1,8.0,3.45,10.5,0.0,120.0,2179.0
Hyundai,i10,Hyderabad,2011,60634,Petrol,Manual,1,5.0,3.3,19.81,0.0,68.05,1086.0
Tata,Safari,Hyderabad,2014,90000,Diesel,Manual,1,7.0,8.0,14.0,0.0,138.1,2179.0
Honda,Civic,Kolkata,2009,59000,Petrol,Manual,1,5.0,2.71,13.5,0.0,130.0,1799.0
Maruti,Zen,Hyderabad,2012,59293,Petrol,Manual,1,5.0,2.7,18.2,0.0,67.1,998.0
Maruti,Swift,Mumbai,2012,80753,Diesel,Manual,2,5.0,4.5,23.4,0.0,74.0,1248.0
Toyota,Fortuner,Delhi,2015,40000,Diesel,Manual,2,7.0,18.75,13.0,0.0,168.5,2982.0
Maruti,Swift,Pune,2014,103000,Diesel,Manual,2,5.0,5.25,28.4,0.0,74.0,1248.0
Maruti,Wagon,Hyderabad,2012,72389,LPG,Manual,1,5.0,3.2,18.0,26.2,58.2,998.0
Maruti,Dzire,Pune,2017,48000,Diesel,Manual,1,5.0,6.0,28.4,0.0,73.75,1248.0
Hyundai,Grand,Kolkata,2014,41000,Petrol,Manual,1,5.0,3.14,18.9,0.0,82.0,1197.0
Renault,KWID,Jaipur,2016,26000,Petrol,Manual,1,5.0,2.55,25.17,0.0,53.3,799.0
Tata,Indigo,Jaipur,2012,30000,Petrol,Manual,2,5.0,2.3,15.64,0.0,64.08,1193.0
Ford,Figo,Hyderabad,2014,74624,Diesel,Manual,1,5.0,5.65,20.0,0.0,68.05,1399.0
Porsche,Cayenne,Kochi,2015,47877,Diesel,Automatic,1,5.0,48.22,15.15,0.0,240.0,2967.0
Maruti,Alto,Jaipur,2016,35000,Petrol,Manual,1,5.0,3.0,24.07,0.0,67.1,998.0
Volkswagen,Vento,Ahmedabad,2015,52123,Diesel,Manual,1,5.0,7.5,20.34,0.0,103.2,1498.0
Mahindra,Scorpio,Bangalore,2005,90000,Diesel,Manual,1,8.0,2.6,10.5,0.0,120.0,2179.0
BMW,X3,Mumbai,2018,1400,Diesel,Automatic,1,5.0,61.25,18.56,0.0,190.0,1995.0
Honda,City,Chennai,2009,122000,Petrol,Manual,2,5.0,3.5,17.0,0.0,118.0,1497.0
Mini,Cooper,Kochi,2016,21110,Petrol,Automatic,1,4.0,28.95,17.44,0.0,189.08,1998.0
Mitsubishi,Pajero,Pune,2015,78000,Diesel,Automatic,1,6.0,15.0,13.5,0.0,175.56,2477.0
Maruti,Swift,Jaipur,2012,72000,Diesel,Manual,1,5.0,4.25,19.3,0.0,73.9,1248.0
Bentley,Continental,Hyderabad,2006,48000,Petrol,Automatic,1,4.0,59.0,8.6,0.0,552.0,5998.0
Maruti,Ertiga,Pune,2013,43486,Diesel,Manual,1,7.0,6.6,20.77,0.0,88.76,1248.0
Toyota,Innova,Hyderabad,2007,199000,Diesel,Manual,2,7.0,5.2,12.8,0.0,102.0,2494.0
Mercedes-Benz,New,Chennai,2010,34000,Petrol,Manual,1,5.0,10.0,11.7,0.0,178.0,1796.0
Mercedes-Benz,New,Bangalore,2016,37944,Diesel,Automatic,1,5.0,35.0,14.84,0.0,167.62,2143.0
Ford,Ecosport,Mumbai,2017,30000,Diesel,Manual,1,5.0,8.75,22.7,0.0,89.84,1498.0
Toyota,Etios,Coimbatore,2015,64005,Petrol,Manual,1,5.0,4.57,17.71,0.0,78.9,1197.0
Hyundai,i10,Delhi,2012,62000,Petrol,Manual,1,5.0,2.5,20.36,0.0,78.9,1197.0
Hyundai,Santro,Chennai,2005,105000,Petrol,Manual,1,5.0,1.75,18.0,0.0,110.0,999.0
Land,Rover,Kochi,2014,59885,Diesel,Automatic,1,5.0,20.11,12.39,0.0,147.51,2179.0
Toyota,Innova,Hyderabad,2011,144471,Diesel,Manual,1,8.0,7.8,12.8,0.0,102.0,2494.0
Hyundai,i20,Coimbatore,2011,63991,Petrol,Manual,1,5.0,3.61,18.5,0.0,80.0,1197.0
Hyundai,Santro,Pune,2007,72000,Petrol,Manual,2,5.0,1.11,17.0,0.0,110.0,1086.0
Nissan,Micra,Mumbai,2015,34895,Petrol,Automatic,1,5.0,4.6,19.15,0.0,75.94,1198.0
BMW,X6,Ahmedabad,2015,97003,Diesel,Automatic,1,5.0,85.0,15.87,0.0,308.43,2993.0
Honda,City,Kolkata,2015,45000,Petrol,Automatic,1,5.0,5.25,16.8,0.0,118.0,1497.0
Honda,Amaze,Delhi,2013,45000,Diesel,Manual,2,5.0,3.3,25.8,0.0,98.6,1498.0
Toyota,Fortuner,Bangalore,2013,100000,Diesel,Manual,2,7.0,17.75,11.5,0.0,171.0,2982.0
Land,Rover,Delhi,2016,70000,Diesel,Automatic,1,5.0,35.0,12.97,0.0,187.7,2179.0
Hyundai,Creta,Coimbatore,2016,37023,Diesel,Manual,1,5.0,13.39,19.67,0.0,126.2,1582.0
Chevrolet,Beat,Chennai,2012,81000,Diesel,Manual,1,5.0,2.5,25.44,0.0,56.3,936.0
Toyota,Innova,Kochi,2017,20789,Diesel,Automatic,1,7.0,18.36,11.36,0.0,171.5,2755.0
Maruti,Swift,Jaipur,2015,68310,Diesel,Manual,1,5.0,5.95,23.4,0.0,74.0,1248.0
Hyundai,Creta,Mumbai,2015,47250,Diesel,Manual,2,5.0,11.0,19.67,0.0,126.2,1582.0
Land,Rover,Delhi,2014,47000,Diesel,Automatic,2,5.0,64.75,12.65,0.0,255.0,2993.0
Honda,Amaze,Hyderabad,2017,128000,Diesel,Manual,1,5.0,6.3,25.8,0.0,98.6,1498.0
Hyundai,Creta,Kochi,2017,17702,Petrol,Manual,1,5.0,11.94,15.29,0.0,121.3,1591.0
Volkswagen,Vento,Mumbai,2014,34987,Petrol,Automatic,1,5.0,5.95,18.19,0.0,103.5,1197.0
Honda,City,Ahmedabad,2017,37000,Diesel,Manual,1,5.0,11.0,26.0,0.0,98.6,1498.0
Hyundai,Creta,Coimbatore,2017,38271,Petrol,Manual,1,5.0,12.53,15.29,0.0,121.3,1591.0
Ford,Figo,Bangalore,2012,32510,Diesel,Manual,2,5.0,3.75,20.0,0.0,68.0,1399.0
BMW,5,Pune,2014,88000,Diesel,Automatic,1,5.0,27.0,14.69,0.0,258.0,2993.0
Mitsubishi,Pajero,Pune,2012,116000,Diesel,Manual,1,6.0,9.95,10.5,0.0,107.2,2835.0
Renault,Duster,Jaipur,2013,156000,Diesel,Manual,1,5.0,4.2,19.87,0.0,83.8,1461.0
Maruti,Ritz,Delhi,2010,75319,Petrol,Manual,2,5.0,2.0,21.1,0.0,85.8,1197.0
Hyundai,Grand,Kolkata,2013,28000,Petrol,Manual,1,5.0,3.25,18.9,0.0,82.0,1197.0
Mercedes-Benz,GLA,Bangalore,2017,16500,Diesel,Automatic,1,5.0,34.0,17.9,0.0,136.0,2143.0
BMW,5,Coimbatore,2016,75637,Diesel,Automatic,1,5.0,30.37,22.48,0.0,190.0,1995.0
Hyundai,Creta,Kochi,2018,32854,Petrol,Automatic,1,5.0,12.6,13.0,0.0,121.3,1591.0
Renault,KWID,Kochi,2019,6568,Petrol,Manual,1,5.0,5.09,25.17,0.0,53.3,799.0
Audi,A4,Bangalore,2014,30000,Diesel,Automatic,1,5.0,24.5,14.94,0.0,241.4,2967.0
Maruti,Ciaz,Kochi,2018,17804,Diesel,Manual,2,5.0,7.97,28.09,0.0,88.5,1248.0
Honda,Jazz,Delhi,2011,69768,Petrol,Manual,1,5.0,2.9,16.0,0.0,90.0,1198.0
BMW,3,Kochi,2016,62404,Diesel,Automatic,1,5.0,21.33,22.69,0.0,190.0,1995.0
Hyundai,Verna,Bangalore,2012,97000,Diesel,Automatic,2,5.0,6.5,19.08,0.0,126.32,1582.0
Hyundai,Creta,Coimbatore,2016,55687,Diesel,Manual,1,5.0,12.15,21.38,0.0,88.7,1396.0
Volkswagen,Vento,Kolkata,2014,17000,Petrol,Manual,1,5.0,4.25,15.04,0.0,103.2,1598.0
BMW,3,Coimbatore,2017,34232,Diesel,Automatic,1,5.0,35.84,21.76,0.0,190.0,1995.0
Honda,CR-V,Chennai,2004,135000,Petrol,Automatic,3,5.0,3.0,14.4,0.0,152.0,1997.0
Renault,Duster,Chennai,2012,80000,Diesel,Manual,1,5.0,6.75,19.72,0.0,108.45,1461.0
Hyundai,i20,Bangalore,2014,31045,Petrol,Manual,2,5.0,5.65,18.6,0.0,81.83,1197.0
Volkswagen,Jetta,Pune,2013,58000,Diesel,Automatic,2,5.0,7.5,16.96,0.0,138.03,1968.0
Hyundai,Creta,Kochi,2018,35480,Diesel,Manual,1,5.0,13.34,19.67,0.0,126.2,1582.0
Maruti,Ciaz,Hyderabad,2016,62287,Diesel,Manual,1,5.0,7.9,28.09,0.0,88.5,1248.0
Hyundai,i20,Coimbatore,2015,46162,Diesel,Manual,1,5.0,6.98,22.54,0.0,88.73,1396.0
Hyundai,Verna,Mumbai,2014,9200,Petrol,Manual,1,5.0,5.75,17.01,0.0,121.3,1591.0
Volkswagen,Polo,Kolkata,2012,55339,Diesel,Manual,1,5.0,2.65,22.07,0.0,73.9,1199.0
Volkswagen,Polo,Kolkata,2011,55476,Diesel,Manual,1,5.0,2.49,22.07,0.0,73.9,1199.0
Maruti,SX4,Pune,2007,68553,Petrol,Manual,2,5.0,1.5,15.0,0.0,104.68,1586.0
Honda,Mobilio,Kochi,2016,67376,Diesel,Manual,1,7.0,6.5,24.5,0.0,98.6,1498.0
Renault,Duster,Hyderabad,2013,42000,Diesel,Manual,1,5.0,8.0,19.64,0.0,108.45,1461.0
Toyota,Fortuner,Coimbatore,2019,28069,Diesel,Automatic,1,7.0,30.85,12.9,0.0,174.5,2755.0
Volvo,XC60,Kochi,2014,93144,Diesel,Automatic,1,5.0,17.15,14.7,0.0,181.0,1984.0
Maruti,Celerio,Hyderabad,2014,24300,Petrol,Automatic,1,5.0,4.55,23.1,0.0,67.04,998.0
Maruti,Ciaz,Hyderabad,2015,47883,Diesel,Manual,2,5.0,7.4,26.21,0.0,88.5,1248.0
Audi,Q5,Kochi,2013,12467,Diesel,Automatic,1,5.0,25.64,12.8,0.0,167.6,1968.0
BMW,X1,Kolkata,2013,56683,Diesel,Automatic,2,5.0,13.5,17.05,0.0,184.0,1995.0
Ford,Figo,Bangalore,2013,38000,Petrol,Manual,1,5.0,3.55,15.6,0.0,70.0,1196.0
Hyundai,Elantra,Ahmedabad,2018,35000,Diesel,Manual,1,5.0,15.0,22.7,0.0,126.2,1582.0
Hyundai,Verna,Pune,2007,80000,Petrol,Manual,2,5.0,1.95,13.9,0.0,103.2,1599.0
Honda,Civic,Pune,2006,125000,Petrol,Manual,2,5.0,2.3,13.5,0.0,130.0,1799.0
Toyota,Fortuner,Chennai,2013,123000,Diesel,Manual,2,7.0,15.0,12.55,0.0,168.5,2982.0
Hyundai,i10,Chennai,2012,70000,Petrol,Manual,1,5.0,3.15,20.36,0.0,78.9,1197.0
Nissan,Sunny,Hyderabad,2012,87982,Diesel,Manual,1,5.0,5.0,21.64,0.0,84.8,1461.0
BMW,5,Jaipur,2013,40714,Diesel,Automatic,2,5.0,24.75,18.12,0.0,190.0,1995.0
Chevrolet,Optra,Pune,2008,83000,Diesel,Manual,2,5.0,2.6,16.52,0.0,123.7,1991.0
Hyundai,i10,Ahmedabad,2011,86000,Petrol,Manual,1,5.0,3.75,20.36,0.0,78.9,1197.0
Skoda,Laura,Ahmedabad,2009,60002,Diesel,Manual,2,5.0,4.85,17.5,0.0,106.0,1896.0
Mercedes-Benz,E-Class,Jaipur,2013,60000,Diesel,Automatic,1,5.0,27.0,10.0,0.0,170.0,2148.0
Honda,Amaze,Kolkata,2014,84677,Diesel,Manual,1,5.0,3.0,25.8,0.0,98.6,1498.0
BMW,X1,Delhi,2017,23000,Diesel,Automatic,1,5.0,28.75,20.68,0.0,190.0,1995.0
Toyota,Innova,Hyderabad,2016,81424,Diesel,Manual,1,8.0,14.49,12.99,0.0,100.6,2494.0
Porsche,Panamera,Delhi,2013,36400,Diesel,Automatic,1,4.0,72.0,7.5,0.0,394.3,4806.0
Nissan,Sunny,Chennai,2012,70000,Diesel,Manual,2,5.0,4.0,22.71,0.0,84.8,1461.0
Maruti,Swift,Delhi,2015,40000,Diesel,Manual,2,5.0,4.5,26.59,0.0,74.0,1248.0
Maruti,Wagon,Mumbai,2019,600,Petrol,Automatic,1,5.0,6.25,21.5,0.0,81.8,1197.0
Volkswagen,Jetta,Pune,2015,65320,Diesel,Automatic,2,5.0,11.5,16.96,0.0,138.03,1968.0
Honda,Accord,Pune,2009,79000,Petrol,Manual,3,5.0,3.1,9.8,0.0,180.0,2354.0
Honda,City,Mumbai,2018,5000,Petrol,Manual,1,5.0,10.11,17.8,0.0,117.3,1497.0
Hyundai,Verna,Coimbatore,2019,6028,Petrol,Manual,1,5.0,11.54,17.01,0.0,121.3,1591.0
Maruti,Wagon,Delhi,2006,86000,Petrol,Manual,2,5.0,1.0,18.9,0.0,67.1,998.0
Maruti,Swift,Kolkata,2013,160000,Diesel,Manual,2,5.0,2.5,23.4,0.0,74.0,1248.0
Audi,Q5,Kochi,2011,59967,Petrol,Automatic,1,5.0,18.0,9.74,0.0,208.0,1984.0
Toyota,Etios,Coimbatore,2018,43127,Diesel,Manual,1,5.0,6.85,23.59,0.0,67.04,1364.0
Hyundai,i10,Kochi,2012,65727,Petrol,Manual,1,5.0,2.97,19.81,0.0,68.05,1086.0
Hyundai,Verna,Pune,2013,70000,Petrol,Manual,1,5.0,4.75,17.01,0.0,121.3,1591.0
Volkswagen,Polo,Coimbatore,2018,39861,Diesel,Manual,1,5.0,7.38,20.14,0.0,88.8,1498.0
BMW,5,Delhi,2017,16485,Diesel,Automatic,1,5.0,42.75,22.48,0.0,187.74,1995.0
Hyundai,i20,Bangalore,2010,77332,Diesel,Manual,2,5.0,3.65,23.0,0.0,90.0,1396.0
Hyundai,Grand,Kochi,2017,17489,Petrol,Automatic,1,5.0,5.99,18.9,0.0,82.0,1197.0
Toyota,Fortuner,Pune,2012,125000,Diesel,Automatic,1,7.0,13.5,11.5,0.0,169.0,2982.0
Maruti,Baleno,Chennai,2016,35129,Petrol,Automatic,1,5.0,7.0,21.4,0.0,83.1,1197.0
Hyundai,Creta,Hyderabad,2016,22982,Petrol,Automatic,1,5.0,10.95,13.0,0.0,121.3,1591.0
Hyundai,i10,Pune,2013,54500,Petrol,Manual,3,5.0,2.95,20.36,0.0,78.9,1197.0
Tata,Tigor,Ahmedabad,2017,16235,Diesel,Manual,1,5.0,5.5,24.7,0.0,69.0,1047.0
Skoda,Superb,Kochi,2017,73641,Petrol,Automatic,1,5.0,17.08,14.67,0.0,177.46,1798.0
Maruti,Swift,Hyderabad,2015,59572,Diesel,Manual,1,5.0,6.85,26.59,0.0,74.0,1248.0
Honda,CR-V,Jaipur,2014,112827,Petrol,Automatic,1,5.0,10.5,13.1,0.0,141.1,1997.0
Toyota,Innova,Hyderabad,2010,118000,Diesel,Manual,1,8.0,8.75,12.8,0.0,102.0,2494.0
Honda,City,Kolkata,2010,60000,Petrol,Manual,1,5.0,2.7,17.0,0.0,118.0,1497.0
Hyundai,Verna,Mumbai,2012,75059,Petrol,Automatic,1,5.0,4.25,17.0,0.0,121.3,1591.0
Toyota,Etios,Pune,2018,3000,Diesel,Manual,1,5.0,7.9,23.59,0.0,67.04,1364.0
Skoda,Superb,Delhi,2011,78000,Petrol,Automatic,2,5.0,4.5,13.7,0.0,157.75,1798.0
Nissan,Sunny,Kolkata,2012,47000,Diesel,Manual,1,5.0,4.0,21.64,0.0,84.8,1461.0
Honda,City,Delhi,2012,42000,Petrol,Manual,1,5.0,4.75,17.0,0.0,118.0,1497.0
Hyundai,Elite,Kolkata,2018,6820,Diesel,Manual,1,5.0,7.65,22.54,0.0,88.76,1396.0
Chevrolet,Optra,Kochi,2013,55176,Petrol,Manual,2,5.0,3.47,17.4,0.0,104.0,1599.0
Honda,Amaze,Kochi,2016,39854,Petrol,Manual,1,5.0,5.64,18.0,0.0,86.7,1198.0
Volkswagen,Polo,Kolkata,2013,24000,Petrol,Manual,1,5.0,2.95,16.47,0.0,73.9,1198.0
Maruti,Swift,Jaipur,2016,55000,Diesel,Manual,1,5.0,5.65,22.9,0.0,74.0,1248.0
Ford,Endeavour,Kochi,2012,45840,Diesel,Automatic,1,7.0,8.41,11.4,0.0,153.86,2953.0
Maruti,Baleno,Pune,2006,155000,Petrol,Manual,3,5.0,0.85,15.4,0.0,94.0,1590.0
Maruti,Wagon,Pune,2003,125000,Petrol,Manual,2,5.0,0.8,18.9,0.0,67.1,998.0
Volkswagen,Polo,Coimbatore,2014,52951,Diesel,Manual,1,5.0,5.65,20.14,0.0,88.0,1498.0
Hyundai,Verna,Kolkata,2013,49000,Petrol,Manual,1,5.0,4.5,17.1,0.0,121.3,1591.0
Maruti,Ciaz,Ahmedabad,2015,52000,Diesel,Manual,1,5.0,6.9,28.09,0.0,88.5,1248.0
Toyota,Qualis,Mumbai,2001,227000,Diesel,Manual,4,8.0,2.2,18.0,0.0,110.0,2446.0
Nissan,Sunny,Jaipur,2013,120005,Diesel,Manual,1,5.0,4.0,21.64,0.0,84.8,1461.0
Skoda,Rapid,Mumbai,2015,33000,Petrol,Manual,1,5.0,5.6,15.0,0.0,103.52,1598.0
Maruti,Eeco,Delhi,2016,126000,Petrol,Manual,1,7.0,2.2,15.1,0.0,73.0,1196.0
Skoda,Rapid,Bangalore,2013,66700,Petrol,Manual,1,5.0,4.0,15.0,0.0,103.5,1598.0
Toyota,Fortuner,Jaipur,2014,122000,Diesel,Manual,2,7.0,16.0,12.55,0.0,168.5,2982.0
Hyundai,Creta,Mumbai,2016,29000,Diesel,Manual,1,5.0,12.6,19.67,0.0,126.2,1582.0
Hyundai,i20,Kochi,2014,42315,Petrol,Manual,1,5.0,4.79,18.5,0.0,82.9,1197.0
Maruti,Wagon,Mumbai,2015,22001,CNG,Manual,1,5.0,3.65,18.0,26.6,58.16,998.0
Honda,City,Kochi,2016,84580,Diesel,Manual,1,5.0,6.83,26.0,0.0,98.6,1498.0
Maruti,800,Jaipur,2002,75000,Petrol,Manual,1,4.0,0.51,16.1,0.0,37.0,796.0
Ford,Ikon,Pune,2006,85000,Petrol,Manual,2,5.0,0.69,13.8,0.0,70.0,1299.0
Maruti,Swift,Delhi,2015,24296,Petrol,Manual,1,5.0,4.65,20.85,0.0,83.14,1197.0
Honda,City,Kolkata,2014,40000,Petrol,Manual,1,5.0,6.49,16.8,0.0,116.3,1497.0
Hyundai,Verna,Chennai,2009,64514,Diesel,Manual,1,5.0,2.9,16.8,0.0,110.0,1493.0
Hyundai,Verna,Delhi,2016,35000,Petrol,Manual,1,5.0,7.4,17.01,0.0,121.3,1591.0
Renault,KWID,Bangalore,2016,41000,Petrol,Manual,2,5.0,3.25,25.17,0.0,53.3,799.0
Maruti,Wagon,Ahmedabad,2008,60123,Petrol,Manual,2,5.0,1.95,18.9,0.0,67.1,998.0
Hyundai,Grand,Jaipur,2015,53000,Petrol,Manual,2,5.0,4.0,18.9,0.0,82.0,1197.0
Hyundai,i20,Delhi,2017,9000,Petrol,Manual,1,5.0,6.85,18.6,0.0,81.83,1197.0
Honda,Amaze,Coimbatore,2015,53497,Petrol,Manual,1,5.0,5.45,18.0,0.0,86.7,1198.0
Ford,Fiesta,Hyderabad,2007,68000,Diesel,Manual,1,5.0,1.99,17.8,0.0,68.0,1399.0
Hyundai,Verna,Hyderabad,2014,65000,Diesel,Automatic,1,5.0,8.99,19.08,0.0,126.32,1582.0
Toyota,Etios,Kolkata,2014,45155,Diesel,Manual,1,5.0,6.5,23.59,0.0,67.04,1364.0
Honda,Jazz,Coimbatore,2018,20026,Petrol,Automatic,1,5.0,9.27,19.0,0.0,88.7,1199.0
Hyundai,Verna,Ahmedabad,2015,60000,Diesel,Manual,1,5.0,6.99,23.9,0.0,126.2,1582.0
Mercedes-Benz,CLA,Coimbatore,2019,15976,Diesel,Automatic,1,5.0,36.76,17.9,0.0,136.0,2143.0
Skoda,Octavia,Kochi,2017,30523,Petrol,Automatic,1,5.0,17.08,14.7,0.0,177.5,1798.0
Chevrolet,Beat,Kolkata,2013,26300,Diesel,Manual,1,5.0,2.8,25.44,0.0,57.6,936.0
Volkswagen,Polo,Kolkata,2011,66000,Diesel,Manual,1,5.0,2.49,22.07,0.0,73.9,1199.0
Maruti,SX4,Jaipur,2016,70000,Diesel,Manual,1,5.0,8.85,23.65,0.0,88.5,1248.0
Honda,City,Ahmedabad,2011,46000,Petrol,Manual,1,5.0,4.15,16.8,0.0,116.3,1497.0
Volkswagen,Vento,Hyderabad,2017,28000,Diesel,Manual,1,5.0,10.0,20.64,0.0,108.5,1498.0
Hyundai,Grand,Delhi,2017,46000,Petrol,Manual,1,5.0,4.75,18.9,0.0,81.86,1197.0
Renault,KWID,Jaipur,2017,33000,Petrol,Automatic,1,5.0,3.2,24.04,0.0,67.0,999.0
Maruti,Alto,Kochi,2017,27718,Petrol,Manual,1,5.0,3.28,22.74,0.0,47.3,796.0
Ford,Ecosport,Bangalore,2013,58000,Petrol,Manual,1,5.0,7.5,15.8,0.0,110.0,1499.0
Maruti,Baleno,Coimbatore,2018,33150,Petrol,Manual,1,5.0,7.39,21.4,0.0,83.1,1197.0
Maruti,Ritz,Pune,2013,77000,Diesel,Manual,1,5.0,3.65,23.2,0.0,73.94,1248.0
Mercedes-Benz,E-Class,Chennai,2007,70000,Diesel,Automatic,1,5.0,11.0,11.0,0.0,198.5,2987.0
Maruti,Ritz,Kolkata,2012,97000,Diesel,Manual,1,5.0,3.0,23.2,0.0,73.94,1248.0
Chevrolet,Beat,Chennai,2012,75300,Diesel,Manual,2,5.0,2.25,25.44,0.0,57.6,936.0
Maruti,SX4,Kochi,2010,69918,Petrol,Manual,1,5.0,2.83,15.5,0.0,103.3,1586.0
Maruti,Omni,Coimbatore,2019,4721,Petrol,Manual,1,5.0,4.11,14.0,0.0,35.0,796.0
Mitsubishi,Pajero,Kolkata,2014,39163,Diesel,Manual,1,7.0,14.7,13.5,0.0,178.0,2477.0
Mercedes-Benz,S,Pune,2013,80000,Petrol,Automatic,1,5.0,25.0,13.0,0.0,210.0,2987.0
Chevrolet,Beat,Bangalore,2015,66000,Diesel,Manual,1,5.0,2.35,25.44,0.0,56.3,936.0
Ford,Figo,Coimbatore,2017,36154,Diesel,Manual,2,5.0,6.41,25.83,0.0,99.0,1498.0
Honda,City,Ahmedabad,2012,34000,Petrol,Manual,1,5.0,5.75,17.4,0.0,117.3,1497.0
Mercedes-Benz,GLA,Chennai,2016,60000,Diesel,Automatic,2,5.0,17.55,17.9,0.0,136.0,2143.0
Hyundai,Creta,Jaipur,2015,32000,Diesel,Manual,1,5.0,10.25,21.38,0.0,88.7,1396.0
Ford,Fiesta,Kochi,2012,79985,Diesel,Manual,1,5.0,3.16,17.8,0.0,67.0,1399.0
Audi,A4,Bangalore,2014,37600,Diesel,Automatic,2,5.0,22.5,16.55,0.0,147.51,1968.0
Hyundai,i10,Kochi,2015,31965,Petrol,Manual,1,5.0,3.55,19.81,0.0,68.05,1086.0
BMW,3,Kochi,2010,70749,Petrol,Automatic,1,5.0,9.86,12.05,0.0,154.0,1995.0
BMW,7,Chennai,2013,38000,Diesel,Automatic,1,5.0,45.0,16.46,0.0,258.0,2993.0
Hyundai,Verna,Kochi,2017,41534,Petrol,Manual,1,5.0,7.99,17.01,0.0,121.3,1591.0
Volkswagen,Ameo,Jaipur,2017,54455,Diesel,Automatic,1,5.0,6.5,22.0,0.0,108.495,1498.0
Chevrolet,Aveo,Kolkata,2007,42000,Petrol,Manual,1,5.0,0.75,14.49,0.0,92.7,1399.0
Chevrolet,Cruze,Coimbatore,2018,52073,Diesel,Manual,2,5.0,9.87,18.3,0.0,147.9,1991.0
Hyundai,i20,Kochi,2018,40175,Diesel,Manual,2,5.0,6.36,22.54,0.0,88.73,1396.0
Honda,BRV,Mumbai,2017,16503,Petrol,Automatic,1,7.0,9.5,16.0,0.0,117.3,1497.0
Hyundai,Xcent,Kochi,2017,15029,Petrol,Manual,1,5.0,6.05,19.1,0.0,82.0,1197.0
Maruti,Alto,Mumbai,2013,26200,CNG,Manual,1,5.0,2.15,18.0,30.46,47.3,796.0
Hyundai,Grand,Hyderabad,2015,76362,Diesel,Manual,1,5.0,5.5,24.0,0.0,70.0,1120.0
Maruti,Alto,Kolkata,2007,18700,Petrol,Manual,2,5.0,1.25,19.7,0.0,46.3,796.0
Toyota,Innova,Coimbatore,2015,67585,Diesel,Manual,1,7.0,11.99,12.99,0.0,100.6,2494.0
Hyundai,i10,Mumbai,2010,57000,Petrol,Automatic,2,5.0,2.5,16.95,0.0,78.9,1197.0
Honda,City,Kochi,2019,22321,Petrol,Automatic,1,5.0,11.66,18.0,0.0,117.3,1497.0
Maruti,Zen,Jaipur,1998,95150,Petrol,Manual,3,5.0,0.53,17.3,0.0,60.0,993.0
Maruti,Wagon,Kolkata,2015,36428,Petrol,Manual,1,5.0,3.1,20.51,0.0,67.04,998.0
Ford,Figo,Hyderabad,2012,73500,Diesel,Manual,2,5.0,2.6,20.0,0.0,68.0,1399.0
Honda,Amaze,Kochi,2015,47234,Petrol,Manual,1,5.0,5.09,18.0,0.0,86.7,1198.0
Hyundai,Accent,Hyderabad,2008,62364,Petrol,Manual,1,5.0,2.3,13.2,0.0,94.0,1495.0
Hyundai,Verna,Pune,2012,89000,Diesel,Manual,1,5.0,6.0,22.32,0.0,126.32,1582.0
Maruti,Swift,Ahmedabad,2013,58653,Diesel,Manual,1,5.0,4.4,25.2,0.0,74.0,1248.0
Mercedes-Benz,B,Delhi,2013,30000,Petrol,Automatic,2,5.0,11.0,14.8,0.0,120.7,1595.0
Chevrolet,Cruze,Coimbatore,2014,64042,Diesel,Manual,1,5.0,5.7,17.3,0.0,163.7,1998.0
Skoda,Laura,Chennai,2013,120000,Diesel,Automatic,1,5.0,6.95,20.0,0.0,138.1,1968.0
Mahindra,Scorpio,Hyderabad,2014,90000,Diesel,Manual,1,8.0,7.9,12.05,0.0,120.0,2179.0
